Year;Index;Type;Title_Aritcle;Authors;Afiliation ;Author_Umayor;Center_Author;DOI;Title_Journal;Q-factor;WOS_code;Scorpus_Code;;;;;; 
2017;WOS;Article;Effect of low dose, short-term creatine supplementation on muscle power output in elite youth soccer players;"Yanez-Silva, Aquiles; Buzzachera, Cosme F.; Picarro, Ivan Da C.; Januario, Renata S. B.; Ferreira, Luis H. B.; McAnulty, Steven R.; Utter, Alan C.; Souza-Junior, Tacito P.";"[Yanez-Silva, Aquiles] Univ Mayor Santiago Chile, Direcc Invest, Santiago, Chile; [Yanez-Silva, Aquiles] Univ Santo Tomas, Talca, Chile; [Buzzachera, Cosme F.; Januario, Renata S. B.] North Univ Parana, Dept Phys Educ, Londrina, Brazil; [Picarro, Ivan Da C.] Max Planck Fac, Sch Phys Educ, Indaiatuba, Brazil; [Ferreira, Luis H. B.; Souza-Junior, Tacito P.] Res Grp Metab Nutr & Strength Training, Dept Phys Educ, Curitiba, Parana, Brazil; [McAnulty, Steven R.; Utter, Alan C.; Souza-Junior, Tacito P.] Appalachian State Univ, Dept Hlth & Exercise Sci, Boone, NC 28608 USA";Christian Salas-Eljatib;CENTRO DE MODELACION Y MONITOREO DE ECOSISTEMAS;10.1016/j.apsoil.2018.08.010;APPLIED SOIL ECOLOGY;Q1;WOS:000444567700011;2-s2.0-85052302255;;;;;;
2017;WOS;Article;Evidence-based guides in tracheostomy use in critical patients;"Raimondi, N.; Vial, M. R.; Calleja, J.; Quintero, A.; Cortes Alban, A.; Celis, E.; Pacheco, C.; Ugarte, S.; Anon, J. M.; Hernandez, G.; Vidal, E.; Chiappero, G.; Rios, F.; Castilleja, F.; Matos, A.; Rodriguez, E.; Antoniazzi, P.; Teles, J. M.; Duenas, C.; Sinclair, J.; Martinez, L.; Von der Osten, I.; Vergara, J.; Jimenez, E.; Arroyo, M.; Rodriguez, C.; Torres, J.; Fernandez-Bussy, S.; Nates, J. L.";"[Raimondi, N.] Univ Buenos Aires, Hosp Municipal Juan A Fernandez, Buenos Aires, DF, Argentina; [Vial, M. R.; Nates, J. L.] Univ Texas MD Anderson Canc Ctr, Houston, TX 77030 USA; [Vial, M. R.; Torres, J.; Fernandez-Bussy, S.] Univ Desarrollo, Clin Alemana Santiago, Santiago, Chile; [Calleja, J.; Castilleja, F.] Inst Tecnol Monterrey, Hosp Zambrano Hellion, Monterrey, Nuevo Leon, Mexico; [Quintero, A.; Rodriguez, C.] Univ Sinu, Inst Med Alta Tecnol, Monteria, Colombia; [Cortes Alban, A.] Univ Mayor Temuco, Hosp Nueva Imperial, Clin Mayor Temuco, Temuco, Chile; [Celis, E.] Hosp Univ Fdn Santa Fe Bogota, Bogota, Colombia; [Pacheco, C.] Hosp Univ Caracas, Caracas, Venezuela; [Ugarte, S.] Univ Chile, Clin Indisa, Hosp Salvador, Santiago, Chile; [Anon, J. M.] Hosp Univ La Paz Carlos III, IdiPaz, Madrid, Spain; [Hernandez, G.] Complejo Hosp Toledo, Toledo, Spain; [Vidal, E.] Hosp Espanol Mexico, Hosp Angeles Lomas, Mexico City, DF, Mexico; [Chiappero, G.] Univ Buenos Aires, Hosp Juan A Fernandez CABA, Buenos Aires, DF, Argentina; [Rios, F.] Hosp Nacl Alejandro Posadas, Sanatorio Las Lomas, Buenos Aires, DF, Argentina; [Matos, A.; Rodriguez, E.] Complejo Hosp Caja Seguro Social, Panama City, Panama; [Antoniazzi, P.] Hosp Santa Casa, Ribeirao Preto, SP, Brazil; [Teles, J. M.] Hosp Urgencias Goiania, Goiania, Go, Brazil; [Duenas, C.] Univ Cartagena, Santa Cruz Bocagrande, Gest Salud, Cartagena, Colombia; [Sinclair, J.] Univ Panama, Johns Hopkins Med, Hosp Punta Pacifica, Panama City, Panama; [Martinez, L.] Hosp Policlin Metropolitana, Caracas, Venezuela; [Von der Osten, I.] Cent Univ Venezuela, Hosp Cent Miguel Perez Carreno IVSS, Caracas, Venezuela; [Vergara, J.] Univ Especialidades Espiritu Santo, Hosp Luis Vernaza, Guayaquil, Ecuador; [Jimenez, E.] Texas A&M Hlth Sci Ctr, Coll Med, Baylor Scott & White Hlth, Temple, TX USA; [Arroyo, M.] Clin Santa Sofia, Caracas, Venezuela; [Fernandez-Bussy, S.] Univ Florida, Div Pulm Crit Care & Sleep Med, Gainesville, FL USA";Ignacio Fernandez;CENTRO DE MODELACION Y MONITOREO DE ECOSISTEMAS;10.1016/j.apgeog.2018.03.019;APPLIED GEOGRAPHY;Q1;WOS:000432233800017;2-s2.0-85044975778;;;;;;
2017;WOS;Article;Short timescale dynamics of phytoplankton in Fildes Bay, Antarctica;"Egas, Claudia; Henriquez-Castillo, Carlos; Delherbe, Nathalie; Molina, Ernesto; Dos Santos, Adriana Lopes; Lavin, Paris; De la Iglesia, Rodrigo; Vaulot, Daniel; Trefault, Nicole";"[Egas, Claudia; Henriquez-Castillo, Carlos; De la Iglesia, Rodrigo] Pontificia Univ Catolica Chile, Fac Ciencias Biol, Dept Genet Mol & Microbiol, Portugal 49, Santiago, Chile; [Henriquez-Castillo, Carlos; Delherbe, Nathalie] Univ Concepcion, Dept Oceanog, Lab Oceanog Microbiana, POB 160-C, Concepcion, Chile; [Henriquez-Castillo, Carlos; De la Iglesia, Rodrigo] Univ Concepcion, Inst Milenio Oceanog, Concepcion, Chile; [Molina, Ernesto] Pontificia Univ Catolica Chile, Fac Ciencias Biol, Dept Ecol, Portugal 49, Santiago, Chile; [Dos Santos, Adriana Lopes; Vaulot, Daniel] UPMC Univ Paris 06, CNRS, UMR7144, Sorbonne Univ, Pl Georges Teissier 29680, Roscoff, France; [Lavin, Paris] Univ Antofagasta, Inst Antofagasta, Lab Complejidad Microbiana & Ecol Func, Ave Angamos 601, Antofagasta, Chile; [Trefault, Nicole] Univ Mayor, Fac Ciencias, Ctr Genom & Bioinformat, Camino La Piramide 5750, Santiago, Chile";Paula Vizoso ;CENTRO DE MODELACION Y MONITOREO DE ECOSISTEMAS;10.1016/j.aquaculture.2018.02.048;AQUACULTURE;Q1;WOS:000429323600032;2-s2.0-85042699635;;;;;;
2017;WOS;Article;Complete genome sequence of the salmonella enterica serovar enteritidis bacteriophages fSE1C and fSE4C isolated from food matrices;"Santander, Javier; Vasquez, Jose I.; Segovia, Cristopher; Santos, Leonardo; Turra, Gabriel; Huber, Karen; Robeson, James";"[Santander, Javier] Mem Univ Newfoundland, Dept Ocean Sci, St John, NF, Canada; [Santander, Javier; Vasquez, Jose I.; Segovia, Cristopher; Santos, Leonardo] Univ Mayor, Fac Sci, Huechuraba, Chile; [Turra, Gabriel; Huber, Karen; Robeson, James] Pontificia Univ Catolica Valparaiso, Inst Biol, Valparaiso, Chile; [Santander, Javier] Mem Univ Newfoundland, Fac Sci, Ctr Ocean Sci, Marine Microbial Pathogenesis & Vaccinol Lab, AX3005,0 Marine Lab Rd, Logy Bay, NF A1K 3E6, Canada";Maria Belen Camarada;CENTRO DE NANOTECNOLOGIA APLICADA;10.20964/2017.12.54;INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE;Q4;WOS:000419169900042;2-s2.0-85038256615;;;;;;
2017;WOS;Article;Molecular interaction between type 2 diabetes and Alzheimer's disease through cross-seeding of protein misfolding;"Moreno-Gonzalez, I.; Edwards, G., III; Salvadores, N.; Shahnawaz, M.; Diaz-Espinoza, R.; Soto, C.";"[Moreno-Gonzalez, I.; Edwards, G., III; Salvadores, N.; Shahnawaz, M.; Diaz-Espinoza, R.; Soto, C.] Univ Texas Houston, Mitchell Ctr Alzheimers Dis & Related Brain Disor, Dept Neurol, Med Sch, 6431 Fannin St,MSE R422, Houston, TX 77030 USA; [Salvadores, N.] Univ Mayor, Ctr Integrat Biol, Santiago, Chile";Alejandro Prada;CENTRO DE NANOTECNOLOGIA APLICADA;10.1021/acs.jpcc.8b06375;JOURNAL OF PHYSICAL CHEMISTRY C;Q1;WOS:000443923500055;NO APLICA;;;;;;
2017;WOS;Article;Genotyping and Persistence of Candida albicans from Pregnant Women with Vulvovaginal Candidiasis;"Tapia, Cecilia V.; Hermosilla, German; Fortes, Paula; Alburquenque, Claudio; Bucarey, Sergio; Salinas, Hugo; Rodas, Paula I.; Cristina Diaz, Maria; Magne, Fabien";"[Tapia, Cecilia V.; Hermosilla, German; Fortes, Paula; Cristina Diaz, Maria; Magne, Fabien] Univ Chile, Fac Med, ICBM, Programa Microbiol & Micol, Santiago, Chile; [Tapia, Cecilia V.] Lab Clin Davila, Santiago, Chile; [Alburquenque, Claudio] Univ Mayor, Escuela Tecnol Med, Santiago, Chile; [Bucarey, Sergio] Univ Chile, Dept Ciencias Biol Anim, Fac Ciencias Vet & Pecuarias, Ctr Biotecnol Biovetec, Santiago, Chile; [Salinas, Hugo] Univ Chile, Hosp Clin, Dept Obstet & Ginecol, Santiago, Chile; [Rodas, Paula I.] Univ Andres Bello, Fac Med, Ctr Integrat Med & Innovat Sci, Santiago, Chile; [Magne, Fabien] Conservatoire Natl Arts & Metiers, Lab Biol, Paris, Ile De France, France";"Cesar Morales-Verdejo; Maria Belen Camarada";CENTRO DE NANOTECNOLOGIA APLICADA;10.4067/s0717-97072018000103898;JOURNAL OF THE CHILEAN CHEMICAL SOCIETY;Q4;WOS:000432570900019;2-s2.0-85047006676;;;;;;
2017;WOS;Article;Oral literacy demand in the pediatric dental clinic: a pilot study;"Benadof, Dafna; Hajishengallis, Evlambia; Cole, Amanda; Vidal, Carolina";"[Benadof, Dafna; Vidal, Carolina] Univ Mayor, Escuela Salud Publ, Santiago, Chile; [Benadof, Dafna; Hajishengallis, Evlambia; Cole, Amanda] Univ Penn, Penn Dent Sch, Philadelphia, PA 19104 USA";Rafael Gonzalez;CENTRO DE NANOTECNOLOGIA APLICADA;10.1021/j.acs.jpcc.7b11556;JOURNAL OF PHYSICAL CHEMISTRY C;Q1;WOS:000430896500055;2-s2.0-85045762530;;;;;;
2017;WOS;Article;Remodeling of Costochondral Graft After Mandibular Reconstruction;"Castellon, Loreto; Jerez, Daniel; Mayorga, Jaime; Fuenzalida, Carlos";"[Castellon, Loreto] Hosp Ninos Luis Calvo Mackenna, Oral & Maxillofacial Surg Unit, Kenedy 7120,Dpto 405, Santiago, Chile; [Castellon, Loreto; Fuenzalida, Carlos] Hosp Exequiel Gonzalez Cortes, Santiago, Chile; [Castellon, Loreto] Univ Mayor, Dept Oral & Maxillofacial Surg, Santiago, Chile; [Castellon, Loreto; Jerez, Daniel; Mayorga, Jaime; Fuenzalida, Carlos] Univ Mayor, Sch Dent, Oral Surg, Santiago, Chile; [Mayorga, Jaime] Hosp Mil, Santiago, Chile; [Mayorga, Jaime; Fuenzalida, Carlos] Hosp Ninos Luis Calvo Mackenna, Santiago, Chile";Maria Belen Camarada;CENTRO DE NANOTECNOLOGIA APLICADA;10.1007/s00604-018-3084-z;MICROCHIMICA ACTA;Q1;WOS:000451696200002;2-s2.0-85057566545;;;;;;
2017;WOS;Article;A Dirichlet-to-Neumann finite element method for axisymmetric elastostatics in a semi-infinite domain;"Godoy, Eduardo; Boccardo, Valeria; Duran, Mario";"[Godoy, Eduardo; Duran, Mario] INGMAT R&D Ctr, Jose Miguel Barra 412,4to Piso, Santiago, Chile; [Boccardo, Valeria] Pontificia Univ Catolica Chile, Fac Ingn, Ave Vicuna Mackenna 4860, Santiago, Chile; [Boccardo, Valeria] Univ Mayor, Fac Ciencias, Ave Manuel Montt 367, Santiago, Chile";"Johanna Catalan-Figueroa; Jenny Fiedler";CENTRO DE NANOTECNOLOGIA APLICADA;10.1016/j.ejps.2018.10.002;EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES;Q2;WOS:000448169800022;2-s2.0-85054709610;;;;;;
2017;WOS;Review;Effectiveness of interventions to prevent motorcycle injuries: systematic review of the literature;"Araujo, Miguel; Illanes, Eduardo; Chapman, Evelina; Rodrigues, Eugenia";"[Araujo, Miguel] Univ Mayor, Sch Publ Hlth, Santiago, Chile; [Illanes, Eduardo] Univ Mayor, Med Sch Fac, Barros Luco Hosp Complex, Santiago, Chile; [Chapman, Evelina; Rodrigues, Eugenia] WHO, Pan Amer Hlth Org, Washington, DC 20037 USA";Gabriel Abarca;CENTRO DE NANOTECNOLOGIA APLICADA;10.1021/acscatal.8b01479;ACS CATALYSIS;Q1;WOS:000444364800070;2-s2.0-85053275248;;;;;;
2017;WOS;Article;Private protected areas, ecotourism development and impacts on local people's well-being: a review from case studies in Southern Chile;"Serenari, Christopher; Peterson, M. Nils; Wallace, Tim; Stowhas, Paulina";"[Serenari, Christopher] North Carolina Wildlife Resources Commiss, 1751 Vars Dr, Raleigh, NC 27606 USA; [Peterson, M. Nils] North Carolina State Univ, Dept Forestry & Environm Resources, Fisheries Wildlife & Conservat Biol Program, Raleigh, NC 27695 USA; [Wallace, Tim] North Carolina State Univ, Dept Sociol & Anthropol, 220 1911 Bldg, Raleigh, NC 27695 USA; [Stowhas, Paulina] Univ Mayor, Fac Ciencias Silvoagr, Santiago, Chile";Manuel Ahumada;CENTRO DE NANOTECNOLOGIA APLICADA;10.1039/c8nr04018d;NANOSCALE;Q1;WOS:000444245800003;2-s2.0-85052823872;;;;;;
2017;SCOPUS;Article;BIENESTAR PSICOLÓGICO Y CONDUCTAS ÉTICAS EN SALUD;ANITA DORNER, ALEXIS VÉLIZ, ALEXIS SOTO. ;Anita Dorner. Enfermera. Magíster en Educación Superior. Universidad de Los Lagos. Secretaria Académica Departamento de Salud. Investigadora asociada al Núcleo de investigación Ecosistema, Salud y Bienestar Humano en población del borde costero de la Provincia de Llanquihue, Chile. anita.dorner@ulagos.cl Alexis Véliz. Psicólogo. Doctor en Psicología. Universidad de Los Lagos, Chile. Director del Núcleo de investigación Ecosistema, Salud y Bienestar Humano en población del borde costero de la Provincia de Llanquihue, Chile. Correo electrónico: alex.veliz@ulagos.cl. Alexis Soto. Psicólogo. Magíster en Educación. Universidad Mayor, Chile. Director de Escuela de Psicología. Integrante Comité Ético Científico Universidad Mayor, Chile. Correo electrónico: alexis.soto@umayor.cl;"Maria Belen Camarada; Cesar Morales-Verdejo";CENTRO DE NANOTECNOLOGIA APLICADA;10.1021/acs.langmuir.8b01809;LANGMUIR;Q1;WOS:000443524300021;2-s2.0-85052313161;;;;;;
2017;SCOPUS;Article;VIOLENCIA Y TÁCTICAS EN LOS PROCESOS DE INTEGRACIÓN DE LAS MUJERES A LA MINERÍA DEL COBRE;ANGELCOS GUTIÉRREZ, N., ÍSOLA SÁNCHEZ, E. ;"Angelcos Gutiérrez, N., Universidad Andrés Bello, Santiago, Chile, Universidad de Chile, Santiago, Chile; Ísola Sánchez, E., Universidad Mayor, Santiago, Chile";Maria Belen Camarada;CENTRO DE NANOTECNOLOGIA APLICADA;10.1016/j.bios.2018.08.032;BIOSENSORS & BIOELECTRONICS;Q1;WOS:000446288900008;2-s2.0-85051925427;;;;;;
2017;SCOPUS;Article;Psychometric properties of the questionnaire for needs of family members of patients hospitalized in critical units, abbreviated version [Propiedades psicométricas del cuestionario de necesidades de familiares de pacientes hospitalizados en unidades críticas, versión abreviada];Villalobos Aburto L.R., Osorio Spuler X.O., Valdebenito Santana J.L.;"Villalobos Aburto, L.R., Universidad de La Frontera, Chile, Universidad Mayor, Temuco, Chile; Osorio Spuler, X.O., Universidad de Concepción, Chile, Universidad Andrés Bello, Chile, Departamento de Enfermería, Universidad de La Frontera, Temuco, Chile; Valdebenito Santana, J.L., Universidad Autónoma, Temuco, Chile, Universidad de Magallanes, Punta Arenas, Chile";Fabian Avila-Salas;CENTRO DE NANOTECNOLOGIA APLICADA;10.3390/polym10070806;POLYMERS;Q1;WOS:000442528400117;2-s2.0-85050469189;;;;;;
2017;SCOPUS;Article;DIAGNÓSTICO INTEGRAL EN PACIENTES OBESOS MÓRBIDOS CANDIDATOS A CIRUGÍA BARIÁTRICA Y SUGERENCIAS PARA SU TRATAMIENTO PREOPERATORIO;"ALFONSO COFRÉ LIZAMA; PEDRO A. DELGADO FLOODY; CLAUDIA SALDIVIA MANSILLA; DANIEL JEREZ MAYORGA. ";"Cofré-Lizama, A., Piscología Clínica. Escuela de Psicología, Facultad de Ciencias Sociales, Universidad Santo Tomás, Temuco, Chile, Universidad Mayor, Chile; Delgado-Floody, P.A., Actividad Física y Salud, Departamento de Educación Física, Deportes y Recreación, Universidad de La Frontera, Temuco, Chile; Saldivia-Mansilla, C., Escuela de Psicología, Facultad de Ciencias Sociales, Universidad Santo Tomás, Temuco, Chile; Jerez-Mayorga, D., Actividad Física y Salud, Facultad de Ciencias de la Rehabilitación, Universidad Andrés Bello, Santiago, Chile";"Gustavo Carreño; Paulina Rios; Maria Belen Camarada; Cesar Morales-Verdejo";CENTRO DE NANOTECNOLOGIA APLICADA;10.1016/j.tca.2018.06.020;THERMOCHIMICA ACTA;Q2;WOS:000441490300021;2-s2.0-85049495481;;;;;;
2017;SCOPUS;Article;Collective memories and present-day intergroup relations: Introduction to the special thematic section;Figueiredo A., Martinovic B., Rees J., Licata L.;"Figueiredo, A., Public Policy Research Center, Universidad Mayor, Santiago de Chile, Chile; Martinovic, B., Department of Interdisciplinary Social Science/Ercomer, Utrecht University, Utrecht, Netherlands; Rees, J., Institute for Interdisciplinary Research on Conflict and Violence, Department of Social Psychology, Bielefeld University, Bielefeld, Germany, Center for Interdisciplinary Research, Bielefeld University, Bielefeld, Germany; Licata, L., Centre for Social and Cultural Psychology (CeSCuP), Université libre de Bruxelles (ULB), Brussels, Belgium";"Juan P. Melo; Paulina Rios; Cesar Morales-Verdejo; Maria Belen Camarada";CENTRO DE NANOTECNOLOGIA APLICADA;10.1021/acsomega.8b00837;ACS OMEGA;Q4;WOS:000438908600018;2-s2.0-85049479875;;;;;;
2017;SCOPUS;Review;Mucogenic additives for the control of caligus rogercresseyi in atlantic salmon (Salmo Salar) [Aditivos mucogénicos para el control de caligus rogercresseyi en salmón del atlántico (Salmo salar)];Concha K., Olivares P., Fonseca-Salamanca F., Sanchez R., Serrano F., Parodi J.;"Concha, K., Escuela de Medicina Veterinaria, Universidad Católica de Temuco, Temuco, Chile; Olivares, P., Departamento de Ciencias Preclínicas, Centro de Excelencia en Medicina Traslacional, Universidad de la Frontera, Temuco, Chile, Laboratorio de Investigación Y Educación Tonalli Ltda, Temuco, Chile; Fonseca-Salamanca, F., Departamento de Ciencias Preclínicas, Centro de Excelencia en Medicina Traslacional, Universidad de la Frontera, Temuco, Chile; Sanchez, R., Empresa Vitapro, Castro-X-Región-de-Los-Lagos, Chile; Serrano, F., Laboratorio de Investigación Y Educación Tonalli Ltda, Temuco, Chile; Parodi, J., Departamento de Ciencias Preclínicas, Centro de Excelencia en Medicina Traslacional, Universidad de la Frontera, Temuco, Chile, Laboratorio de Biología Molecular, Facultad de Ciencias, Universidad Mayor, Temuco, Chile";Maria Belen Camarada;CENTRO DE NANOTECNOLOGIA APLICADA;10.1016/j.electacta.2018.06.055;ELECTROCHIMICA ACTA;Q1;WOS:000439874200058;2-s2.0-85048719795;;;;;;
2017;SCOPUS;Article;La influencia del control preventivo en el diseño normativo del régimen presidencial Chileno [The influence of preventive control in the legal system design of Chilean presidentialism];Ávila F.M.;Ávila, F.M., Universidad de Chile, Chile, Escuela de Derecho de la Universidad Mayor, Chile;Gabriel Abarca;CENTRO DE NANOTECNOLOGIA APLICADA;10.1016/j.apcata.2018.06.001;APPLIED CATALYSIS A-GENERAL;Q1;WOS:000443630600009;2-s2.0-85048138632;;;;;;
2017;SCOPUS;Article;Coronary artery ct image quality and dose reduction using low energy protocol [Calidad de imagen y reducción de dosis en angiotomografía computarizada de arterias coronarias usando protocolo de baja energía];Felipe A.N., Karina A.V., Esteban M.M., Patricia B.H., Paola P.G.;"Felipe, A.N., Tecnólogo Médico, Magister en Ciencias de la Educación, Universidad Mayor, Santiago, Chile; Karina, A.V., Licenciada en Tecnología Médica, Hospital Clínico Universidad Católica, Santiago, Chile; Esteban, M.M., Licenciado en Tecnología Médica, Clínica Tabancura, Santiago, Chile; Patricia, B.H., Médico Radiólogo, Clínica Las Condes, Santiago, Chile; Paola, P.G., Médico Radiólogo, Clínica Las Condes, Santiago, Chile";Maria Belen Camarada;CENTRO DE NANOTECNOLOGIA APLICADA;10.1021/acsami.8b03236;ACS APPLIED MATERIALS & INTERFACES;Q1;WOS:000437811400058;2-s2.0-85048069017;;;;;;
2017;SCOPUS;Article;Down's syndrome, anorectal malformation and Morgagni's hernia: Description of an unusual clinic case [Asociación síndrome de Down, malformación anorrectal y hernia de Morgagni: descripción de un caso clínico inusual];Vega Duran R.J., Vega Finsterbusch R.J., Turner V.;"Vega Duran, R.J., Hospital Base de Osorno, Osorno, X Región, Chile; Vega Finsterbusch, R.J., Universidad Mayor de Santiago, Providencia, Santiago, Chile; Turner, V., Universidad Mayor de Santiago, Providencia, Santiago, Chile";Fabian Avila-Salas;CENTRO DE NANOTECNOLOGIA APLICADA;10.1021/acs.iecr.8b01139;INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH;Q1;WOS:000436380600018;2-s2.0-85048000535;;;;;;
2017;SCOPUS;Article;Agranulocytosis secondary to clozapine: A descriptive study in Chilean patients [Agranulocitosis secundaria a clozapina: Un estudio descriptivo en pacientes chilenos];Vargas A., Matías Ebner Á., Gaete T.;"Vargas, A., Hospital Félix Bulnes Cerda, Universidad de Santiago de Chile, Santiago, Chile; Matías Ebner, Á., Hospital San Juan de Dios, Universidad de Chile, Santiago, Chile; Gaete, T., Hospital Félix Bulnes Cerda, Universidad Mayor, Santiago, Chile";Cesar Morales-Verdejo;CENTRO DE NANOTECNOLOGIA APLICADA;10.3390/molecules23051191;MOLECULES;Q2;WOS:000435204000206;2-s2.0-85047199182;;;;;;
2017;SCOPUS;Article;Environmental vulnerability of urban trees. Georeferenced survey at the district level, Chile [Vulnerabilidad ambiental del arbolado urbano. Levantamiento georreferenciado comunal, Chile];Carbonnel A., Aqueveque C., Carmona M.;"Carbonnel, A., Escuela Arquitectura, Universidad de Santiago, Chile, Universidad Politécnica de Cataluña, Spain, Arquitecto Universidad de Chile, Santiago, Chile; Aqueveque, C., Estudio de Sustentabilidad Enjambre, Geógrafa Universidad de Chile, Santiago, Chile; Carmona, M., Estudio de Sustentabilidad Enjambre, Geógrafa Universidad de Chile, Santiago, Chile, Universidad Mayor, Chile";Manuel Ahumada;CENTRO DE NANOTECNOLOGIA APLICADA;10.1039/c7cc08629f;CHEMICAL COMMUNICATIONS;Q1;WOS:000435874800020;2-s2.0-85046639374;;;;;;
2017;SCOPUS;Article;Validation of the self assessment survey of the administrative and service units [Validación del cuestionario de autoevaluación para unidades administrativas y de servicios];Campo Herrera M.S., Ortega Navas M.C.;"Campo Herrera, M.S., Universidad Mayor, Vicerrectoría Académica y de Aseguramiento de la Calidad, San Pío X, Santiago, 2422, Chile; Ortega Navas, M.C., Universidad Nacional de Educación a Distancia, UNED, Departamento de Teoría de la Educación y Pedagogía Social, C/ Juan del Rosal. 14, Madrid, 28040, Spain";Gabriel Abarca;CENTRO DE NANOTECNOLOGIA APLICADA;10.1039/c8cp00164b;PHYSICAL CHEMISTRY CHEMICAL PHYSICS;Q1;WOS:000430537600058;2-s2.0-85045843237;;;;;;
2017;SCOPUS;Article;Epidemiology of surgical pathology affecting the maxillofacial area, treated under general anesthesia at the Emergency Hospital Public Assistance between 2014 and 2016 [Epidemiología de la patología quirúrgica que afecta al territorio maxilofacial, tratada bajo anestesia general en el Hospital de Urgencia Asistencia Pública entre 2014 y 2016];Sandoval Tobar M.E., Reyes Court D., Sanhueza Olea V.;"Sandoval Tobar, M.E., Departamento de Cirugía y Traumatología Bucal y Maxilofacial, Universidad de Chile, Santiago, Chile; Reyes Court, D., Departamento de Cirugía y Traumatología Bucal y Maxilofacial, Universidad de Chile, Santiago, Chile, Hospital de Urgencia Asistencia Pública, Santiago, Chile; Sanhueza Olea, V., Hospital de Urgencia Asistencia Pública, Santiago, Chile, Departamento de Cirugía y Traumatología Bucal y Maxilofacial, Universidad Mayor, Santiago, Chile";Fabian Avila-Salas;CENTRO DE NANOTECNOLOGIA APLICADA;10.3390/pharmaceutics10010030;PHARMACEUTICS;Q1;WOS:000428561900029;2-s2.0-85044309220;;;;;;
